114,1,\N,74.3,2000
114,1,\N,74.4,2001
114,1,\N,74.4,2002
114,1,\N,74.4,2003
114,1,\N,74.5,2004
114,1,\N,74.5,2005
114,1,\N,74.5,2006
114,1,\N,74.8,2007
114,1,\N,74.9,2008
114,1,\N,75.2,2009
